Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SOU,54,100,55,102,60,4
 UTM,65,74,74,77,42,6
 DEP,69,77,73,82,63,8
 MRSH,68,87,74,91,52,8
 AUG,59,94,62,96,55,5
 NCCU,70,82,73,86,55,6
 WAKE,73,70,80,73,45,4
 NW,66,66,72,68,47,6
 MD,83,85,92,91,34,3
 PEAY,54,57,57,64,41,6
 UNLV,80,71,89,82,63,12
 LONG,42,92,45,92,33,0
 NMSU,69,65,74,69,21,6
 MIZ,56,66,64,70,48,6
 GCU,54,57,58,62,25,2
 MINN,69,60,77,67,60,10
 MICH,73,61,79,69,61,8
