Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 HART,79,78,85,83,46,8
 RUTG,65,55,71,67,39,10
 SJU,78,54,80,55,39,2
 ECU,61,74,68,79,36,7
 COPP,68,70,71,74,33,6
 CLEV,69,70,73,74,30,8
 NCAT,54,67,59,72,45,5
 BRWN,60,64,62,68,30,7
 DEP,78,57,85,57,21,2
 NIU,58,53,61,55,34,7
 BC,82,61,84,65,30,1
 MAINE,55,80,57,84,41,0
 UML,68,72,73,76,42,8
 SFU,65,68,68,70,19,4
 RMU,69,51,71,56,46,6
 FDU,73,69,81,77,43,9
 MSM,75,49,78,51,17,2
