Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 RICE,70,66,72,73,51,9
 MISS,81,71,85,75,44,2
 KYS,61,91,66,97,44,3
 PV,91,61,97,66,44,3
 EWU,81,56,83,62,58,6
 ASB,71,95,71,99,46,4
 WKU,78,46,83,51,11,2
 JAC,63,64,65,70,41,6
 ORST,70,60,74,62,20,3
 NKU,85,56,91,63,22,0
 CHSO,65,66,65,70,50,6
 NSU,60,83,66,83,35,0
 MRSH,91,64,91,71,26,2
 JVST,70,50,76,58,51,6
 TNTC,68,59,77,69,41,10
 SIUE,79,71,85,82,41,10
 EIU,52,48,54,53,39,6
