Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UVU,56,65,63,73,41,10
 UVM,66,72,69,73,36,4
 KU,61,57,65,61,34,4
 ETSU,56,72,61,78,29,5
 TROY,59,70,62,70,39,3
 IPFW,0,0,0,0,0,0
 UIC,69,105,73,107,52,2
 HARV,63,76,70,79,47,6
 MONM,66,89,76,93,50,0
 VT,79,82,86,93,41,12
 UCLA,75,69,83,75,31,9
 LOU,61,88,61,90,43,0
 UGA,57,58,61,66,59,11
 LSU,67,67,71,74,22,5
 TENN,72,61,76,65,40,6
 TAMU,67,69,73,74,58,14
