Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 KENT,106,74,111,78,64,6
 FRAN,106,74,111,78,64,6
 CAN,91,80,104,84,52,10
 WES,91,80,104,84,52,10
 UNCO,77,60,80,67,47,6
 USM,63,59,71,64,46,13
 SDAK,76,49,81,53,30,0
 RMU,76,49,81,53,30,0
 DEP,81,64,89,73,37,6
 BUT,95,62,95,67,36,0
 IDST,86,57,86,62,40,0
 USU,87,74,91,74,58,2
 IND,72,50,79,51,41,3
 CLEV,64,71,77,80,24,8
 MILW,64,71,77,80,24,8
 GB,64,71,77,80,24,8
