Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 CCNY,33,93,38,94,40,5
 CCSU,55,65,67,71,39,10
 CLEV,38,67,38,70,22,0
 COPP,39,62,39,64,29,2
 BRY,54,76,54,83,28,0
 ECU,43,59,47,61,34,2
 FSU,69,64,78,73,51,7
 MINN,85,65,89,67,80,4
 MSU,55,48,62,52,34,6
 NJIT,59,69,64,73,42,7
 FDU,50,90,54,92,47,9
 FOR,58,70,63,75,24,2
 HALL,63,65,65,71,45,8
 STON,66,68,75,73,35,0
 HART,55,55,60,58,39,5
 PUR,80,49,82,51,44,4
 WIS,53,53,60,64,31,6
