Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 DUQ,73,64,80,70,61,9
 MAN,76,71,80,79,65,11
 BRWN,69,70,74,77,39,10
 NAVY,79,69,85,76,49,8
 DEN,55,45,60,50,45,8
 FGCU,75,48,75,51,37,4
 NERO,75,48,75,51,37,4
 ND,67,51,71,53,41,2
 FOR,72,57,76,68,36,8
 ARMY,72,57,76,68,36,8
 SM,72,57,76,68,36,8
 SPU,72,57,76,68,36,8
 SHU,66,69,68,73,23,6
 WAG,70,71,75,82,68,11
 RMU,71,72,80,79,50,3
 SFU,85,75,91,88,43,10
