Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 TROY,77,78,80,83,44,8
 HAW,76,73,81,78,58,10
 UAPB,68,79,71,80,54,4
 NEB,91,68,92,70,37,2
 NORT,48,74,48,79,45,0
 UVU,77,73,83,75,38,7
 PRES,66,80,75,82,33,4
 CREI,80,66,82,75,33,4
 NDSU,82,72,88,79,46,7
 SDST,96,59,99,63,53,8
 GONZ,80,72,89,83,42,10
 IDHO,80,72,89,83,42,10
 EWU,67,57,77,64,30,10
 MONT,104,69,109,79,56,4
 MTST,72,63,79,68,34,9
