Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UCRV,67,53,74,66,63,18
 CP,69,76,82,85,39,12
 WOF,62,75,65,79,35,4
 WICH,86,80,92,82,58,6
 VCU,83,65,83,69,33,4
 CHAM,95,65,96,72,43,2
 CSUN,62,80,63,83,35,6
 SMC,72,58,74,63,32,4
 UCA,93,63,96,69,53,0
 SDSU,60,58,62,63,38,7
 CSF,84,87,89,95,67,10
 SEA,55,77,59,81,40,9
 PRST,104,77,106,81,70,0
 STAN,70,67,74,77,53,6
 USC,78,55,80,62,33,2
 UCLA,101,77,107,84,59,2
