Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NEB,62,59,72,68,57,13
 WIU,51,52,56,54,26,3
 IUPU,75,76,79,80,38,5
 SDSU,91,61,94,63,33,6
 FNT,36,94,44,95,30,0
 MARQ,76,74,86,83,49,15
 BRAD,61,53,67,56,38,10
 GB,51,54,59,57,17,0
 USA,59,46,63,52,26,6
 WIU,73,72,77,78,42,5
 SFIL,38,69,38,74,22,1
 MURR,77,51,80,52,43,4
 PEAY,68,50,70,54,30,2
 MORE,48,56,52,61,33,8
 EKY,48,52,53,54,39,6
