Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 BALL,71,73,77,78,31,4
 HOF,68,69,72,69,40,6
 OHIO,60,73,65,79,32,12
 ODU,72,56,75,67,24,2
 AKR,58,71,60,73,35,2
 AUB,66,58,73,60,51,10
 MSST,59,56,61,59,23,2
 TNTC,61,73,66,79,29,2
 PENN,68,65,78,70,23,10
 GAST,78,79,83,88,65,14
 SMC,66,48,69,54,18,4
 WAG,65,73,67,79,43,4
 DUQ,66,62,70,62,38,2
 SBON,61,68,72,82,56,16
 UMASS,60,58,62,60,24,2
 RICH,72,80,81,87,39,6
