Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 GMU,62,63,67,65,21,7
 NJIT,94,77,96,80,38,0
 VILL,102,50,104,57,23,0
 PRIN,59,43,60,46,24,3
 SPU,77,74,86,82,37,8
 DREX,61,64,68,67,40,5
 QUIN,58,69,58,79,51,4
 PENN,70,64,74,68,28,9
 SHU,53,41,62,50,38,10
 SUSQ,67,72,70,82,55,14
 COR,78,62,80,71,30,5
 LEH,72,67,79,74,20,6
 HC,46,53,48,60,30,6
 COLG,61,62,68,71,30,6
 BUCK,73,73,80,75,47,9
