Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MSST,93,62,96,68,57,3
 IOWA,88,53,92,58,44,2
 SDST,88,60,94,63,34,2
 ORE,105,56,114,56,38,2
 CHAT,67,48,67,50,41,0
 SAV,67,48,67,50,41,0
 CIN,79,49,83,51,28,4
 JVST,71,61,77,69,41,13
 TNST,60,44,63,45,66,6
 WIN,83,67,88,80,51,7
 LT,67,83,80,88,51,7
 LIB,67,83,80,88,51,7
 JKST,67,83,80,88,51,7
 GRAM,67,83,80,88,51,7
 MVSU,67,83,80,88,51,7
 UAPB,89,65,94,68,48,4
