Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 OKST,73,45,78,47,44,0
 CLU,80,100,82,107,42,1
 UNCO,79,72,84,82,59,12
 UCSB,79,72,92,84,49,17
 ORU,72,74,76,80,43,7
 TAMU,75,58,81,65,46,5
 SUU,80,78,88,82,53,12
 CP,0,0,0,0,0,0
 UCRV,53,63,59,70,37,9
 LBSU,74,66,78,71,29,7
 BEL,79,54,79,62,18,2
 WEB,68,64,72,67,25,6
 SCU,64,59,72,65,36,11
 USD,65,61,74,66,38,8
 GONZ,85,54,89,59,20,0
 SF,78,63,80,67,44,0
